DEPT,SECTION,CATEGORY,SUBCATEGORY,ITEM,SIZE,PRICE,UPC,ID,DUE,NOTE,"EACH SIZE",UNIT,"PACK AMT","RETAIL UNITS PER EACH","REG PRICE",DEPT_ID,SECTION_ID,CATEGORY_ID,SUBCATEGORY_ID,ORIGIN
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Aronia Blackberry ","12/6 OZ","10.84","794504-370904","9178","","***SALE***","6","OZ","12","1.000","12.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Blueberry","12/6 OZ","10.84","794504-369908","8494","","***SALE***","6","OZ","12","1.000","12.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Lemon Custard ","12/6 OZ","10.84","794504-370607","8499","","***SALE***","6","OZ","12","1.000","12.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Peach ","12/6 OZ","10.84","794504-370102","8496","","***SALE***","6","OZ","12","1.000","12.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Plain 1% Lowfat LARGE","6/24 OZ","20.65","794504-370508","8497","","","24","OZ","6","1.000","20.65","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Plain Whole Milk LARGE","6/24 OZ","21.75","794504-369403","9949","","","24","OZ","6","1.000","21.75","5","7","112","",""
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Raspberry","12/6 OZ","10.84","794504-370003","8493","","***SALE***","6","OZ","12","1.000","12.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","GREEK Strawberry","12/6 OZ","10.84","794504-369809","8495","","***SALE***","6","OZ","12","1.000","12.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Black Cherry ","12/6 OZ","10.50","794504-369700","8489","","","6","OZ","12","1.000","10.50","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Blueberry","12/6 OZ","10.50","794504-368208","8490","","","6","OZ","12","1.000","10.50","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Plain BULK","5 LB","7.85","794504-367508","9739","","","5","LB","1","1.000","7.85","5","7","112","",""
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Plain LARGE","6/24 OZ","16.90","794504-370409","8517","","","24","OZ","6","1.000","16.90","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Raspberry ","12/6 OZ","10.50","794504-368307","8487","","","6","OZ","12","1.000","10.50","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Strawberry ","12/6 OZ","10.50","794504-369601","8488","","","6","OZ","12","1.000","10.50","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Vanilla ","12/6 OZ","10.50","794504-370201","8486","","","6","OZ","12","1.000","10.50","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Vanilla BULK","3 LB","5.65","794504-367706","8574","","","3","LB","1","1.000","5.65","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","COUNTRY VIEW DAIRY - YOGURT","","Original Vanilla LARGE","6/24 OZ","18.75","794504-370300","8570","","","24","OZ","6","1.000","18.75","5","7","112","","IA"
"DAIRY AND SOY","DAIRY","GRAISE FARMS DUCK EGGS","","Duck Eggs, Grade AA BULK (60 eggs)","5 DOZ","46.83","000000-00BULK","10209","","","5","DOZ","1","1.000","46.83","5","7","215","","MN"
"DAIRY AND SOY","DAIRY","GRAISE FARMS DUCK EGGS","","Duck Eggs, Grade AA Half-dozen Packaged","12/6 CT","56.20","000000-000000","10208","","","6","CT","12","1.000","56.20","5","7","215","","MN"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - COTTAGE CHEESE/SOUR CREAM (USDA ORGANIC)","","Cottage Cheese, 2% OG","6/16 OZ","24.95","881245-150169","175","","","16","OZ","6","1.000","24.95","5","7","23","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - COTTAGE CHEESE/SOUR CREAM (USDA ORGANIC)","","Cottage Cheese, 4% OG","6/16 OZ","24.95","881245-151166","176","","","16","OZ","6","1.000","24.95","5","7","23","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - COTTAGE CHEESE/SOUR CREAM (USDA ORGANIC)","","Sour Cream, 4% OG","5 LB","13.95","000000-00BULK","178","","","5","LB","1","1.000","13.95","5","7","23","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Butter, Salted OG 8/1 LB","8/1 LB","55.95","881245-130161","9327","","","1","LB","8","1.000","55.95","5","7","145","",""
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Butter, Unsalted OG 8/1 LB","8/1 LB","55.95","881245-13516-6","9324","","","1","LB","8","1.000","55.95","5","7","145","",""
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Chocolate Milk OG","6/64 OZ","33.45","881245-105640","9308","","","64","OZ","6","1.000","33.45","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Cultured Buttermilk OG","6/32 OZ","24.95","881245-115328","9311","","","32","OZ","6","1.000","24.95","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Fat Free Milk OG","6/32 OZ","15.40","881245-100324","9295","","","32","OZ","6","1.000","15.40","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Fat Free OG","6/64 OZ","27.20","881245-100645","9299","","","64","OZ","6","1.000","27.20","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Half & Half OG","6/32 OZ","21.40","881245-125327","9315","","","32","OZ","6","1.000","21.40","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Reduced Fat 2% Milk OG","4/1 GAL","31.55","881245-102700","9303","","","1","GAL","4","1.000","31.55","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Reduced Fat Milk 2% OG","6/32 OZ","15.40","881245-102328","9301","","","32","OZ","6","1.000","15.40","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Whipping Cream OG","6/32 OZ","39.75","881245-120322","9313","","","32","OZ","6","1.000","39.75","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","","Whole Milk OG","6/64 OZ","27.20","881245-103646","9305","","","64","OZ","6","1.000","27.20","5","7","145","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","KALONA SUPERNATURAL - MILK (USDA ORGANIC) IN STOCK","Chocolate Milk OG","8/16 OZ","16.50","881245-105169","10123","","","16","OZ","8","1.000","16.50","5","7","145","38","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - MILK (USDA ORGANIC)","KALONA SUPERNATURAL - MILK (USDA ORGANIC) IN STOCK","Whole Milk OG","4/1 GAL","31.55","881245-103707","9306","","","1","GAL","4","1.000","31.55","5","7","145","38","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - YOGURT (USDA ORGANIC)","","GREEK Plain OG, Large","6/16 OZ","25.35","750088-780201","8616","","","16","OZ","6","1.000","25.35","5","7","24","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - YOGURT (USDA ORGANIC)","","Plain, Large 2% OG","6/24 OZ","19.70","750088-702500","590","","","24","OZ","6","1.000","19.70","5","7","24","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - YOGURT (USDA ORGANIC)","","Plain, Large 5% OG","6/24 OZ","19.70","750088-701053","589","","","24","OZ","6","1.000","19.70","5","7","24","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - YOGURT (USDA ORGANIC)","","Vanilla, Large 2% OG","6/24 OZ","19.70","750088-702104","555","","","24","OZ","6","1.000","19.70","5","7","24","","IA"
"DAIRY AND SOY","DAIRY","KALONA SUPERNATURAL - YOGURT (USDA ORGANIC)","","Vanilla, Large 5% OG","6/24 OZ","19.70","750088-701107","591","","","24","OZ","6","1.000","19.70","5","7","24","","IA"
"DAIRY AND SOY","DAIRY","LARRY SCHULTZ ORGANIC EGGS","","Eggs, Extra-Large, Bulk OG","15 DOZ","46.41","000000-00BULK","6922","","","15","DOZ","1","1.000","46.41","5","7","78","","MN"
"DAIRY AND SOY","DAIRY","LARRY SCHULTZ ORGANIC EGGS","","Eggs, Extra-Large, packaged OG","15 DOZ","49.98","810766-000028","10343","","","15","DOZ","1","1.000","49.98","5","7","78","","MN"
"DAIRY AND SOY","DAIRY","LARRY SCHULTZ ORGANIC EGGS","","Eggs, Jumbo packaged dozens OG","20/1 DOZ","66.64","810766-000035","7152","","","1","DOZ","20","1.000","66.64","5","7","78","","MN"
"DAIRY AND SOY","DAIRY","LARRY SCHULTZ ORGANIC EGGS","","Eggs, Large Bulk OG","15 DOZ","44.63","000000-00BULK","6920","","","15","DOZ","1","1.000","44.63","5","7","78","","MN"
"DAIRY AND SOY","DAIRY","LARRY SCHULTZ ORGANIC EGGS","","Eggs, Large Packaged OG","15/1 DOZ","48.20","810766-000011","7153","","","1","DOZ","15","1.000","48.20","5","7","78","","MN"
"DAIRY AND SOY","DAIRY","LARRY SCHULTZ ORGANIC EGGS","","Eggs, Medium Bulk OG","15 DOZ","35.70","","6921","","","15","DOZ","1","1.000","35.70","5","7","78","","MN"
"DAIRY AND SOY","DAIRY","NORDIC CREAMERY","","Butter, Cultured w/Salt","12/8 OZ","39.60","893193-002353","7204","","","8","OZ","12","1.000","39.60","5","7","88","","MN"
"DAIRY AND SOY","DAIRY","NORDIC CREAMERY","","Butter, Garlic and Basil","12/8 OZ","37.90","893193-002377","7205","","","8","OZ","12","1.000","37.90","5","7","88","","MN"
"DAIRY AND SOY","DAIRY","NORDIC CREAMERY","","Butter, Harvest","6/12 OZ","31.20","893193-002193","7206","","","12","OZ","6","1.000","31.20","5","7","88","","MN"
"DAIRY AND SOY","DAIRY","NORDIC CREAMERY","","Butter, Maple Syrup","12/8 OZ","37.90","893193-002384","7604","","","8","OZ","12","1.000","37.90","5","7","88","","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, Cultured No-Salt OG","15/1 LB","87.28","093966-130003","731","","","1","LB","15","1.000","87.28","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, Cultured No-Salt, Bulk OG","36/1 LB","207.70","093966-000580","732","","","1","LB","36","1.000","207.70","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, European OG","12/8 OZ","44.13","093966-000566","734","","","8","OZ","12","1.000","44.13","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, Lightly Salted OG","15/1 LB","87.28","093966-330007","735","","","1","LB","15","1.000","87.28","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, Lightly Salted, Bulk OG","36/1 LB","207.70","093966-000573","4728","","","1","LB","36","1.000","207.70","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, Pasture OG","12/8 OZ","44.13","093966-003857","332","","","8","OZ","12","1.000","44.13","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","BUTTER:","Butter, Pats (CHIPS) OG","800 CT","120.35","093933-002300","736","","","800","CT","1","1.000","120.35","5","7","26","11","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Cottage Cheese (4%) OG","6/16 OZ","25.56","093966-002034","739","","","16","OZ","6","1.000","25.56","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Cottage Cheese, Low-fat (2%) OG","6/16 OZ","25.56","093966-002041","738","","","16","OZ","6","1.000","25.56","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Cream Cheese Singles OG","100/1 OZ","34.94","093933-002294","333","","","1","OZ","100","1.000","34.94","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Cream Cheese, Bars OG","12/8 OZ","31.51","093966-211016","756","","","8","OZ","12","1.000","31.51","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Cream Cheese, Tubs OG","12/8 OZ","31.51","093966-000108","757","","","8","OZ","12","1.000","31.51","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Neufchatel, Bars OG","12/8 OZ","31.51","093966-221015","4760","","","8","OZ","12","1.000","31.51","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Sour Cream (4%) OG","6/16 OZ","17.21","093966-002058","795","","","16","OZ","6","1.000","17.21","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","COTTAGE CHEESE, CREAM CHEESE, SOUR CREAM:","Sour Cream, Low-fat (2%) OG","6/16 OZ","17.21","093966-002065","794","","","16","OZ","6","1.000","17.21","5","7","26","12","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","EGGS:","Egg Whites, Pasteurized OG","12/16 DOZ","61.93","093966-811117","4751","","","16","DOZ","12","1.000","61.93","5","7","26","13","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","EGGS:","Eggs, Large Bulk OG","15/1 DOZ","57.29","","759","","","1","DOZ","15","1.000","57.29","5","7","26","13","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","EGGS:","Eggs, Large Half-dozen Packaged OG","12/HLF DOZ","28.46","093966-811216","758","","","HLF","DOZ","12","1.000","28.46","5","7","26","13","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","EGGS:","Eggs, Large Packaged Dozen OG","15/1 DOZ","65.16","","760","","","1","DOZ","15","1.000","65.16","5","7","26","13","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","EGGS:","Eggs, Omega -3 Large Half-dozen Packaged OG","12/HLF DOZ","30.78","093966-811803","762","","","HLF","DOZ","12","1.000","30.78","5","7","26","13","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY - BUTTER, COTTAGE & CREAM CHEESE, EGGS (USDA ORGANIC)","EGGS:","Eggs, Whole Frozen Plain, OG - BULK PAIL","30 LB","98.50","000000-00BULK","8324","","","30","LB","1","1.000","98.50","5","7","26","13",""
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","BALANCE Protein Shake, Chocolate","1/11 OZ","2.08","093966-005301","8809","","","11","OZ","1","1.000","2.08","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","BALANCE Protein Shake, Vanilla","1/11 OZ","2.08","093966-005295","8810","","","11","OZ","1","1.000","2.08","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","FUEL Protein Shake, Chocolate","1/11 OZ","2.82","093966-005325","8807","","","11","OZ","1","1.000","2.82","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","FUEL Protein Shake, Vanilla","1/11 OZ","2.82","093966-005318","8808","","","11","OZ","1","1.000","2.82","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","Milk, 1%, UHT OG","12/6.75 OZ","12.85","093966-005684","721","","","6.75","OZ","12","1.000","12.85","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","Milk, Chocolate, UHT OG","12/6.75 OZ","12.85","093966-005714","750","","","6.75","OZ","12","1.000","12.85","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","ASEPTIC UHT SHELF-STABLE MILK:","Milk, Whole HGT OG                ","12/6.75 OZ","12.85","093966-005660","8231","","","6.75","OZ","12","1.000","12.85","5","7","25","14","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half , UHT Pint OG French Vanilla","6/16 OZ","16.66","093966-005820","768","","","16","OZ","6","1.000","16.66","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half, UHT Half-gallon OG","6/64 OZ","38.67","093966-003734","765","","","64","OZ","6","1.000","38.67","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half, UHT Pint OG","12/16 OZ","23.33","093966-510522","766","","","16","OZ","12","1.000","23.33","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half, UHT Pint OG Hazelnut","6/16 OZ","16.66","093966-005813","769","","","16","OZ","6","1.000","16.66","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half, UHT Pint OG Sweet Cream","6/16 OZ","16.66","093966-006346","10361","","new","16","OZ","6","1.000","16.66","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half, UHT Quart OG","12/32 OZ","42.30","093966-000337","767","","","32","OZ","12","1.000","42.30","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Half & Half, UHT Quart OG Lactose-free","12/32 OZ","47.53","093966-005127","8589","","","32","OZ","12","1.000","47.53","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Whipping Cream, HTST Half-gallon OG","6/64 OZ","63.18","093966-002317","810","","","64","OZ","6","1.000","63.18","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Whipping Cream, HTST Pint OG","12/16 OZ","38.13","093966-510621","809","","","16","OZ","12","1.000","38.13","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Whipping Cream, UHT Half-pint OG","12/8 OZ","20.88","093966-000344","811","","","8","OZ","12","1.000","20.88","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","CREAM (Pints, Quarts & Half-Gallons):","Whipping Cream, UHT Pint OG","12/16 OZ","38.43","093966-000283","812","","","16","OZ","12","1.000","38.43","5","7","25","15","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","HTST GALLON MILK:","1% Milk, HTST OG","4/1 GAL","27.33","093966-000153","722","","","1","GAL","4","1.000","27.33","5","7","25","16","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","HTST GALLON MILK:","2% Milk, HTST OG","4/1 GAL","27.33","093966-000160","726","","","1","GAL","4","1.000","27.33","5","7","25","16","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","HTST GALLON MILK:","Non-fat (Skim) Milk, HTST OG","4/1 GAL","27.33","093966-000177","785","","","1","GAL","4","1.000","27.33","5","7","25","16","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","HTST GALLON MILK:","Whole Milk, HTST OG","4/1 GAL","27.33","093966-000146","814","","","1","GAL","4","1.000","27.33","5","7","25","16","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","HTST HALF GALLON MILK:","1% Milk, HTST OG","6/64 OZ","25.40","093966-000320","723","","","64","OZ","6","1.000","25.40","5","7","25","17","WI"
"DAIRY AND SOY","DAIRY","ORGANIC VALLEY FAMILY OF FARMS - MILK & CREAM (USDA ORGANIC)","HTST HALF GALLON MILK:","2% Milk, HTST OG","6/64 OZ","25.40","093966-512250","727","","","64","OZ","6","1.000","25.40","5","7","25","17","WI"
